,index,r,l,t
2537,2537,86.988235,33,672.6140189170837
2538,2538,91.967669,31,672.9382939338684
2539,2539,89.149271,30,673.2604959011078
2540,2540,92.78671999999999,31,673.5699679851532
2541,2541,81.926755,29,673.8756079673767
2542,2542,75.712238,25,674.1617040634155
2543,2543,102.94175600000001,33,674.489933013916
2544,2544,60.835336,22,674.7827949523926
2545,2545,87.0855,33,675.1418700218201
2546,2546,97.17309,32,675.4490180015564
2547,2547,86.52685600000001,32,675.809319972992
2548,2548,86.852135,30,676.1463770866394
2549,2549,53.026752,15,676.3012940883636
2550,2550,84.475102,30,676.6327130794525
2551,2551,89.224523,31,676.976047039032
2552,2552,97.65754,26,677.2411849498749
2553,2553,87.273992,33,679.0447809696198
2554,2554,88.739209,30,679.3727419376373
2555,2555,64.672659,25,679.6775279045105
2556,2556,36.44489,13,679.8340570926666
2557,2557,76.615122,28,680.1952168941498
2558,2558,70.480416,28,680.5362820625305
2559,2559,81.413199,28,680.8614840507507
2560,2560,65.816354,22,681.1489450931549
2561,2561,79.377658,28,681.5234589576721
2562,2562,92.404294,31,681.8716869354248
2563,2563,57.278378000000004,20,682.1475269794464
2564,2564,94.994497,34,682.6044371128082
2565,2565,73.476197,23,682.8895070552826
2566,2566,78.382369,27,683.2598829269409
2567,2567,56.885461,20,683.531986951828
2568,2568,72.63829799999999,28,683.8211019039154
2569,2569,97.13385500000001,33,684.1612739562988
2570,2570,73.974835,25,684.4401669502258
2571,2571,90.044493,31,684.7913160324097
2572,2572,71.872615,25,685.0822710990906
2573,2573,64.123659,22,685.349123954773
2574,2574,98.855604,35,685.7137269973755
2575,2575,51.263541,16,685.899327993393
2576,2576,83.310932,32,686.2001049518585
2577,2577,96.844448,36,686.5476729869843
2578,2578,89.302987,33,686.8854060173035
2579,2579,70.099451,23,687.1417849063873
2580,2580,71.174524,24,687.4079649448395
2581,2581,96.303134,36,687.7921350002289
2582,2582,82.749578,29,688.117527961731
2583,2583,64.179924,23,688.4100170135498
2584,2584,71.989281,28,688.729250907898
2585,2585,66.523965,20,688.9189670085907
2586,2586,88.30225899999999,34,689.2725400924683
2587,2587,92.53121800000001,35,689.6716210842133
2588,2588,84.76485500000001,28,689.9880011081696
2589,2589,76.573777,25,690.2882599830627
2590,2590,72.445184,27,690.6243669986725
2591,2591,87.477395,30,692.4148468971252
2592,2592,64.876935,21,692.6684279441833
2593,2593,69.678325,25,693.0007040500641
2594,2594,93.432053,31,693.3901751041412
2595,2595,83.321055,27,693.6651821136475
2596,2596,84.503026,28,693.974417924881
2597,2597,91.02672,31,694.3274619579315
2598,2598,61.455847999999996,22,694.6043620109558
2599,2599,73.68570600000001,24,694.8731698989868
2600,2600,82.91192,29,695.1972839832306
2601,2601,74.67591,29,695.5163691043854
2602,2602,68.008945,23,695.7917630672455
2603,2603,83.599192,29,696.112361907959
2604,2604,77.86232700000001,29,696.4644589424133
2605,2605,75.139053,26,696.7628870010376
2606,2606,99.770705,33,697.1054410934448
2607,2607,85.211875,31,697.4540300369263
2608,2608,80.848198,27,697.7634379863739
2609,2609,89.39966,30,698.0903310775757
2610,2610,105.219641,39,698.4969370365143
2611,2611,79.28912199999999,28,698.7938749790192
2612,2612,75.08819799999999,26,699.0869669914246
2613,2613,76.912622,26,699.361850976944
2614,2614,97.50879,34,699.7024168968201
2615,2615,95.68356999999999,34,700.0222980976105
2616,2616,83.753496,31,700.3394830226898
2617,2617,73.364149,28,700.6595659255981
2618,2618,87.897473,30,700.9728019237518
2619,2619,90.554378,33,701.3140590190887
2620,2620,56.667752,18,701.500746011734
2621,2621,85.21974499999999,30,701.8433299064636
2622,2622,87.566613,32,702.2235610485077
2623,2623,88.797508,33,702.6276760101318
2624,2624,93.38136899999999,33,703.034332036972
2625,2625,88.785911,32,703.4063980579376
2626,2626,68.712549,23,703.6701900959015
2627,2627,92.987033,33,705.574177980423
2628,2628,83.88385699999999,28,705.8698070049286
2629,2629,98.624627,33,706.229355096817
2630,2630,82.097826,31,706.54465508461
2631,2631,48.582764000000005,16,706.7381739616394
2632,2632,70.96574100000001,25,707.0389580726624
2633,2633,90.177406,30,707.3826420307159
2634,2634,77.836391,27,707.69371509552
2635,2635,63.610154,21,707.9455370903015
2636,2636,64.640822,22,708.1979570388794
2637,2637,80.1285,28,708.5201749801636
2638,2638,69.117014,23,708.7597939968109
2639,2639,69.29451999999999,23,709.0144770145416
2640,2640,93.47104,31,709.3466699123383
2641,2641,82.511596,29,709.673150062561
2642,2642,77.406723,29,710.0004489421844
2643,2643,90.406522,30,710.3271911144257
2644,2644,67.36344,25,710.6045908927917
2645,2645,89.978038,31,710.9166729450226
2646,2646,100.364473,35,711.3052530288696
2647,2647,72.289503,25,711.5788300037384
2648,2648,90.53024,32,711.903382062912
2649,2649,67.98621800000001,27,712.1853609085083
2650,2650,84.261955,29,712.4809141159058
2651,2651,79.197549,27,712.7536549568176
2652,2652,70.760625,24,713.0218250751495
2653,2653,74.307136,26,713.2960131168365
2654,2654,80.255682,27,713.5850429534912
2655,2655,85.009559,30,713.895644903183
2656,2656,85.81307,30,714.2194159030914
2657,2657,89.986948,30,714.5251159667969
2658,2658,96.454025,33,714.8756549358368
2659,2659,80.88794200000001,27,715.1819729804993
2660,2660,94.326135,32,715.5490388870239
2661,2661,87.305079,29,715.8942439556122
2662,2662,67.45814200000001,23,716.1837298870087
2663,2663,98.096983,36,718.0219070911407
2664,2664,78.029787,26,718.3183360099792
2665,2665,64.087482,25,718.5721790790558
2666,2666,69.491721,24,718.8272669315338
2667,2667,86.337194,29,719.1609399318695
2668,2668,94.472578,31,719.4906530380249
2669,2669,87.103413,29,719.8326840400696
2670,2670,76.309341,26,720.1447050571442
2671,2671,57.033939000000004,20,720.3763809204102
2672,2672,92.13604000000001,30,720.6726729869843
2673,2673,81.354191,28,720.9842391014099
2674,2674,82.50797800000001,28,721.3195788860321
2675,2675,77.75509,28,721.6418709754944
2676,2676,83.242632,28,721.9665410518646
2677,2677,81.363182,28,722.2736909389496
2678,2678,87.727862,33,722.6375200748444
2679,2679,62.161005,22,722.9073131084442
2680,2680,85.44765699999999,31,723.2258069515228
2681,2681,73.428465,25,723.4837920665741
2682,2682,88.437359,29,723.7530159950256
2683,2683,90.894075,32,724.0750648975372
2684,2684,85.270584,29,724.394660949707
2685,2685,95.529157,34,724.7252979278564
2686,2686,91.02522900000001,31,725.0449259281158
2687,2687,95.514664,32,725.3694128990173
2688,2688,77.061006,25,725.6343669891357
2689,2689,70.213401,23,725.8757810592651
2690,2690,73.625952,25,726.1393270492554
2691,2691,77.596273,30,726.4727010726929
2692,2692,64.819551,23,726.7537679672241
2693,2693,90.776028,33,727.1198079586029
2694,2694,82.73172199999999,30,727.4689540863037
2695,2695,86.062652,28,727.7764899730682
2696,2696,87.461617,29,728.1123549938202
2697,2697,77.497969,26,728.416069984436
2698,2698,94.226051,35,728.7922101020813
2699,2699,65.027866,26,729.0743699073792
2700,2700,68.382442,25,730.8036370277405
2701,2701,86.756663,28,731.1156570911407
2702,2702,68.497132,25,731.3937048912048
2703,2703,71.702623,28,731.7289760112762
2704,2704,74.764911,25,732.0215899944305
2705,2705,80.78161899999999,27,732.3482840061188
2706,2706,77.597597,27,732.7026319503784
2707,2707,76.25445500000001,27,732.9830639362335
2708,2708,96.388976,31,733.28076004982
2709,2709,91.380224,34,733.6955330371857
2710,2710,90.768165,34,734.1108000278473
2711,2711,68.302285,22,734.3656730651855
2712,2712,101.108406,34,734.7445468902588
2713,2713,56.38796899999999,19,734.9561269283295
2714,2714,86.799162,31,735.273509979248
2715,2715,101.136299,35,735.6534419059753
2716,2716,80.870643,29,735.9798579216003
2717,2717,101.38349699999999,33,736.3147220611572
2718,2718,90.33577,32,736.6763660907745
2719,2719,91.534176,34,737.0309998989105
2720,2720,89.864163,34,737.3829929828644
2721,2721,91.093661,30,737.6851749420166
2722,2722,80.034807,30,737.9978380203247
2723,2723,79.94885,29,738.3293180465698
2724,2724,58.108353,20,738.568902015686
2725,2725,77.8673,28,738.8496379852295
2726,2726,64.85127,26,739.1140570640564
2727,2727,76.07973299999999,25,739.3643128871918
2728,2728,83.047812,29,739.6792900562286
2729,2729,29.915976,9,739.7699820995331
2730,2730,101.63719300000001,37,740.1451900005341
2731,2731,83.976316,28,740.4949440956116
2732,2732,89.179568,31,740.8375129699707
2733,2733,64.948087,21,741.1033279895782
2734,2734,68.502514,23,741.3503940105438
2735,2735,74.188262,27,741.6491560935974
2736,2736,62.54048,22,743.1985740661621
2737,2737,100.129512,36,743.5480880737305
2738,2738,83.733988,28,743.8389329910278
2739,2739,61.149747999999995,20,744.1011679172516
2740,2740,100.066022,29,744.4366109371185
2741,2741,89.72798,30,744.7787630558014
2742,2742,80.443049,28,745.1357619762421
2743,2743,76.968677,26,745.4308528900146
2744,2744,86.009023,33,745.7646520137787
2745,2745,73.409896,25,746.0579409599304
2746,2746,80.38010200000001,27,746.3705050945282
2747,2747,82.00782199999999,29,746.722727060318
2748,2748,105.754333,35,747.1009900569916
2749,2749,68.963476,23,747.3760650157928
2750,2750,73.217552,25,747.6364591121674
2751,2751,84.073349,30,747.942006111145
2752,2752,90.468874,33,748.2815270423889
2753,2753,90.783958,33,748.6141159534454
2754,2754,79.303915,29,748.9093060493469
2755,2755,79.877437,28,749.2072789669037
2756,2756,78.1916,26,749.4524579048157
2757,2757,87.897897,30,749.7628540992737
2758,2758,106.78211999999999,33,750.086296081543
2759,2759,79.133785,27,750.3801989555359
2760,2760,79.020876,27,750.6700649261475
2761,2761,86.004789,31,751.0114591121674
2762,2762,71.400009,24,751.2732861042023
2763,2763,84.458241,30,751.6010360717773
2764,2764,96.347677,32,751.9308519363403
2765,2765,96.590808,33,752.2939999103546
2766,2766,71.489509,28,752.6170721054077
2767,2767,74.52555799999999,26,752.9396970272064
2768,2768,51.01197,16,753.1243391036987
2769,2769,65.945268,22,753.4018630981445
2770,2770,83.315679,27,753.7020471096039
2771,2771,58.250725,20,753.9478189945221
2772,2772,72.910528,24,754.2085449695587
2773,2773,105.282527,35,755.9233810901642
2774,2774,62.658376000000004,25,756.1981499195099
2775,2775,98.493356,34,756.5888850688934
2776,2776,75.44823199999999,25,756.8706901073456
2777,2777,94.80684699999999,33,757.2406129837036
2778,2778,93.62480699999999,32,757.6199278831482
2779,2779,60.506011,22,757.8906960487366
2780,2780,60.861197,21,758.1376259326935
2781,2781,74.344164,30,758.470566034317
2782,2782,106.045203,36,758.9136030673981
2783,2783,94.76165999999999,33,759.2930619716644
2784,2784,93.403621,35,759.7045269012451
2785,2785,92.77086899999999,32,760.0788199901581
2786,2786,75.881429,26,760.3442571163177
2787,2787,72.638035,25,760.6125810146332
2788,2788,103.71141899999999,38,761.0086619853973
2789,2789,85.139393,28,761.3235909938812
2790,2790,80.57401999999999,30,761.6217210292816
2791,2791,87.653189,30,761.9365170001984
2792,2792,91.425938,30,762.260174036026
2793,2793,78.805769,29,762.5505170822144
2794,2794,99.19596800000001,33,762.8883349895477
2795,2795,79.185575,27,763.1652500629425
2796,2796,99.164076,34,763.4963901042938
2797,2797,87.61208,32,763.8319089412689
2798,2798,57.835018999999996,20,764.0689980983734
2799,2799,101.235192,38,764.4879190921783
2800,2800,81.447137,27,764.7921171188354
2801,2801,95.843149,32,765.1375050544739
2802,2802,92.347672,34,765.5036780834198
2803,2803,91.396508,34,765.8486680984497
2804,2804,96.406127,32,766.198450088501
2805,2805,80.716884,28,766.5196430683136
2806,2806,74.480343,25,766.8022329807281
2807,2807,93.97,35,768.5551249980927
2808,2808,77.301327,26,768.8909978866577
2809,2809,98.360192,33,769.2727069854736
2810,2810,94.84402299999999,35,769.6681230068207
2811,2811,92.304965,32,770.033392906189
2812,2812,83.244817,31,770.3409171104431
2813,2813,88.440911,30,770.6574409008026
2814,2814,83.922466,28,770.9708449840546
2815,2815,75.11993000000001,26,771.2847709655762
2816,2816,59.00236700000001,20,771.5416479110718
2817,2817,87.708802,33,771.9215800762177
2818,2818,85.91291700000001,29,772.2554800510406
2819,2819,87.46231,29,772.5757739543915
2820,2820,72.312969,25,772.8730340003967
2821,2821,80.178708,27,773.1525371074677
2822,2822,66.225796,23,773.4256498813629
2823,2823,86.39165899999999,29,773.7286820411682
2824,2824,91.889567,31,774.0520670413971
2825,2825,84.254098,28,774.3407618999481
2826,2826,92.18434599999999,32,774.6647429466248
2827,2827,84.56891800000001,28,774.9606699943542
2828,2828,75.272401,26,775.2461409568787
2829,2829,96.867049,33,775.5807890892029
2830,2830,92.499587,31,775.9104750156403
2831,2831,35.443597,12,776.0316751003265
2832,2832,86.925438,33,776.3627450466156
2833,2833,110.148431,40,776.777065038681
2834,2834,60.677381999999994,21,777.0412440299988
2835,2835,77.208954,26,777.3363680839539
2836,2836,71.491345,24,777.6291899681091
2837,2837,61.140085,21,777.8971879482269
2838,2838,89.197462,32,778.2542099952698
2839,2839,85.426547,30,778.5916059017181
2840,2840,94.709451,36,778.9565351009369
2841,2841,66.511765,22,779.2158019542694
2842,2842,69.884405,24,779.4851670265198
2843,2843,96.51773,32,781.309818983078
2844,2844,89.616052,30,781.6640319824219
2845,2845,96.51544200000001,33,782.0254089832306
2846,2846,100.953772,34,782.4003438949585
2847,2847,81.628091,28,782.6851630210876
2848,2848,79.842883,27,782.9875950813293
2849,2849,78.74967099999999,26,783.2868480682373
2850,2850,79.30089100000001,31,783.6078820228577
2851,2851,85.697197,29,783.9439299106598
2852,2852,80.641308,29,784.3044340610504
2853,2853,98.952628,35,784.6821610927582
2854,2854,79.927454,27,784.9779200553894
2855,2855,92.295852,31,785.3092501163483
2856,2856,82.965986,29,785.6367039680481
2857,2857,87.314397,30,785.9600510597229
2858,2858,95.420733,34,786.329864025116
2859,2859,87.622873,33,786.6585268974304
2860,2860,82.217782,28,786.9709510803223
2861,2861,80.784784,31,787.2839739322662
2862,2862,88.208141,32,787.6231389045715
2863,2863,90.352406,34,787.9876370429993
2864,2864,95.29807,35,788.355005979538
2865,2865,102.664611,37,788.7502949237823
2866,2866,92.207943,31,789.0946140289307
2867,2867,88.787927,30,789.4023680686951
2868,2868,85.696434,29,789.7358911037445
2869,2869,84.093753,30,790.0945379734039
2870,2870,99.555001,33,790.4394490718842
2871,2871,105.943602,39,790.8097438812256
2872,2872,70.023903,24,791.0805599689484
2873,2873,89.788364,31,791.4416100978851
2874,2874,87.146556,32,791.7814729213715
2875,2875,64.96981,24,792.041806936264
2876,2876,91.356835,34,793.8636391162872
2877,2877,84.409429,30,794.2477250099182
2878,2878,93.31004300000001,31,794.5854320526123
2879,2879,82.371657,29,794.9180550575256
2880,2880,102.939012,27,795.1996200084686
2881,2881,74.29018,29,795.5386579036713
2882,2882,82.686899,27,795.830647945404
2883,2883,71.47323399999999,28,796.1692280769348
2884,2884,88.73783900000001,31,796.5033559799194
2885,2885,81.411641,27,796.8027400970459
2886,2886,43.604742,15,796.9698870182037
2887,2887,98.71916800000001,37,797.3892459869385
2888,2888,87.18298399999999,33,797.7108030319214
2889,2889,93.932008,35,798.0794699192047
2890,2890,87.0512,30,798.4223589897156
2891,2891,96.055257,35,798.7742130756378
2892,2892,79.654356,31,799.1267321109772
2893,2893,90.08341899999999,31,799.4740579128265
2894,2894,89.07096899999999,34,799.8066639900208
2895,2895,81.65302,28,800.0902218818665
2896,2896,77.55664399999999,29,800.4224829673767
2897,2897,81.541547,28,800.7266900539398
2898,2898,88.365889,33,801.0742769241333
2899,2899,96.956568,34,801.451945066452
2900,2900,83.816976,29,801.7700650691986
2901,2901,75.069645,25,802.0548939704895
2902,2902,88.465423,33,802.4299669265747
2903,2903,66.135599,26,802.7263851165771
2904,2904,85.587797,29,803.0602838993073
2905,2905,100.220428,35,803.461333990097
2906,2906,39.110209999999995,11,803.5727310180664
2907,2907,80.544045,27,803.8934578895569
2908,2908,86.598577,31,804.2590210437775
2909,2909,97.427003,36,804.5925040245056
2910,2910,104.106504,37,804.9719090461731
2911,2911,112.324306,41,806.8222301006317
2912,2912,71.85696300000001,25,807.1314399242401
2913,2913,111.212429,40,807.550528049469
2914,2914,90.04169399999999,27,807.8339331150055
2915,2915,101.692456,34,808.2086250782013
2916,2916,73.999628,24,808.4861760139465
2917,2917,85.609063,31,808.8387560844421
2918,2918,89.637119,30,809.1802430152893
2919,2919,73.48040400000001,25,809.477667093277
2920,2920,98.064797,33,809.8501150608063
2921,2921,73.504687,29,810.1862709522247
2922,2922,83.039902,28,810.5033910274506
2923,2923,67.676107,27,810.7958660125732
2924,2924,92.72111,35,811.1477680206299
2925,2925,90.200715,32,811.5075581073761
2926,2926,64.095256,22,811.7748160362244
2927,2927,101.747941,35,812.1396689414978
2928,2928,87.991382,29,812.453038930893
2929,2929,82.67700500000001,29,812.7740800380707
2930,2930,109.602718,40,813.1690719127655
2931,2931,78.515374,26,813.4441440105438
2932,2932,107.68108899999999,39,813.8502900600433
2933,2933,39.434357,13,813.9996910095215
2934,2934,66.74353599999999,24,814.2892429828644
2935,2935,83.428653,30,814.6390221118927
2936,2936,70.032967,25,814.9267199039459
2937,2937,79.436531,26,815.2174870967865
2938,2938,83.490177,29,815.5220561027527
2939,2939,104.434395,35,815.8985180854797
2940,2940,86.009192,32,816.2361969947815
2941,2941,57.828692000000004,19,816.4630000591278
2942,2942,80.624256,27,816.7527630329132
2943,2943,84.884687,28,817.033350944519
2944,2944,26.137211999999998,9,817.1198079586029
2945,2945,106.191138,37,817.52689909935
2946,2946,80.08241899999999,28,819.2195460796356
2947,2947,83.73284,28,819.5442950725555
2948,2948,103.163483,35,819.9688529968262
2949,2949,102.763402,35,820.3742680549622
2950,2950,95.35840400000001,36,820.7565369606018
2951,2951,82.002667,29,821.0703780651093
2952,2952,104.608115,36,821.4575190544128
2953,2953,96.19449,36,821.8537731170654
2954,2954,88.48826899999999,31,822.208370923996
2955,2955,49.105269,15,822.3622350692749
2956,2956,92.79994599999999,31,822.6922879219055
2957,2957,110.94056100000002,41,823.0808429718018
2958,2958,88.62822,31,823.4135890007019
2959,2959,61.959887,25,823.6772780418396
2960,2960,89.82685,31,823.9999620914459
2961,2961,96.575133,35,824.3839309215546
2962,2962,99.979955,35,824.7267510890961
2963,2963,84.98259200000001,29,825.0467159748077
2964,2964,89.50875500000001,30,825.3611259460449
2965,2965,92.99265600000001,32,825.7356460094452
2966,2966,100.216445,33,826.1111619472504
2967,2967,78.313076,28,826.4639980792999
2968,2968,99.495735,33,826.8441400527954
2969,2969,85.602397,29,827.1734158992767
2970,2970,99.96208,34,827.5379889011383
2971,2971,66.960185,24,827.8355419635773
2972,2972,83.943315,31,828.1899070739746
2973,2973,90.137745,34,828.5634829998016
2974,2974,73.444505,27,828.8441030979156
2975,2975,80.936223,28,829.1515550613403
2976,2976,84.988878,29,829.4759800434113
2977,2977,62.246168000000004,25,829.7504320144653
2978,2978,91.314291,33,830.1430289745331
2979,2979,97.172411,32,831.8562400341034
2980,2980,109.11153600000002,39,832.2914569377899
2981,2981,69.470671,27,832.602952003479
2982,2982,97.737812,36,832.9909460544586
2983,2983,88.266051,29,833.3169169425964
2984,2984,81.17120899999999,28,833.624440908432
2985,2985,85.928464,29,833.9670450687408
2986,2986,60.883697,20,834.2164869308472
2987,2987,81.492672,28,834.5602378845215
2988,2988,82.45983000000001,32,834.9447391033173
2989,2989,77.76729,28,835.2895350456238
2990,2990,96.418293,33,835.6037909984589
2991,2991,76.495377,22,835.811742067337
2992,2992,117.07708600000001,43,836.206710100174
2993,2993,73.492248,26,836.4745728969574
2994,2994,79.101582,26,836.7368159294128
2995,2995,92.525736,32,837.083165884018
2996,2996,89.003824,32,837.4373679161072
2997,2997,87.222386,30,837.7628901004791
2998,2998,37.643066999999995,13,837.8943250179291
2999,2999,78.885932,28,838.2020258903503
3000,3000,80.69456,31,838.5692749023438
3001,3001,71.210973,21,838.7833800315857
3002,3002,81.232338,31,839.1356430053711
3003,3003,78.543501,26,839.394907951355
3004,3004,94.066039,35,839.7666320800781
3005,3005,104.518203,35,840.133857011795
3006,3006,83.820359,29,840.4873490333557
3007,3007,71.783546,28,840.8207819461823
3008,3008,100.81219399999999,32,841.1511609554291
3009,3009,96.923777,34,841.5265870094299
3010,3010,50.496621000000005,16,841.6876730918884
3011,3011,90.29573,34,842.0593230724335
3012,3012,92.562989,33,842.4159200191498
3013,3013,95.352502,34,842.7986340522766
3014,3014,100.11671199999999,37,844.6566190719604
3015,3015,82.06921,28,844.9504671096802
3016,3016,95.117118,33,845.2965199947357
3017,3017,102.547893,37,845.7106719017029
3018,3018,74.433713,29,846.0393919944763
3019,3019,107.7718,38,846.4674990177155
3020,3020,83.954704,30,846.7872650623322
3021,3021,77.765701,27,847.1117091178894
3022,3022,83.336093,28,847.4277000427246
3023,3023,91.61683199999999,33,847.7884900569916
3024,3024,99.870909,37,848.160562992096
3025,3025,101.853081,38,848.5656609535217
3026,3026,56.285978,22,848.7874200344086
3027,3027,89.151539,34,849.1418180465698
3028,3028,94.455872,35,849.4895648956299
3029,3029,65.436938,22,849.7409200668335
3030,3030,100.136443,34,850.1019868850708
3031,3031,86.329438,30,850.4429769515991
3032,3032,59.519742,20,850.6853380203247
3033,3033,61.881317,16,850.8446850776672
3034,3034,91.771602,31,851.2076489925385
3035,3035,72.443748,24,851.4685370922089
3036,3036,63.129346999999996,25,851.7332000732422
3037,3037,92.951639,23,851.947338104248
3038,3038,101.660268,35,852.3164699077606
3039,3039,80.975643,27,852.6087501049042
3040,3040,89.009235,30,852.955080986023
3041,3041,92.124472,34,853.3337531089783
3042,3042,47.777677000000004,18,853.512463092804
3043,3043,113.586444,39,853.8946290016174
3044,3044,75.100001,29,854.1987640857697
3045,3045,90.16784100000001,31,854.5486829280853
3046,3046,95.867419,35,854.9368300437927
3047,3047,62.401723,25,855.2022750377655
3048,3048,84.777324,32,856.9528489112854
3049,3049,99.40171,37,857.3532190322876
3050,3050,85.992354,30,857.6778860092163
3051,3051,75.834461,28,857.9891610145569
3052,3052,85.06822,31,858.3501160144806
3053,3053,90.699239,31,858.7025740146637
3054,3054,86.337108,30,859.0685620307922
3055,3055,97.79135600000001,36,859.4883930683136
3056,3056,82.636318,29,859.8242239952087
3057,3057,73.378026,29,860.1480860710144
3058,3058,77.12902700000001,30,860.4719109535217
3059,3059,98.151137,36,860.8368759155273
3060,3060,93.273818,35,861.2017030715942
3061,3061,105.06343899999999,39,861.6053218841553
3062,3062,78.00657700000001,30,861.9395189285278
3063,3063,90.2507,32,862.3429210186005
3064,3064,93.070986,33,862.7143669128418
3065,3065,89.64994300000001,31,863.0842521190643
3066,3066,106.189843,37,863.4771320819855
3067,3067,102.38614,35,863.886048078537
3068,3068,62.145346999999994,27,864.1379539966583
3069,3069,94.322911,34,864.4711349010468
3070,3070,94.018323,35,864.8201479911804
3071,3071,96.94374,36,865.1949350833893
3072,3072,109.844163,40,865.6237950325012
3073,3073,60.868596999999994,20,865.868684053421
3074,3074,105.79021599999999,38,866.3360600471497
3075,3075,94.458883,35,866.7090198993683
3076,3076,97.750404,36,867.0833690166473
3077,3077,92.98755799999999,35,867.463928937912
3078,3078,83.471064,24,867.7097969055176
3079,3079,69.134436,19,867.9014089107513
3080,3080,95.145772,35,869.6910779476166
3081,3081,136.961594,49,870.170991897583
3082,3082,73.421581,29,870.4849889278412
3083,3083,134.19045,39,870.867908000946
3084,3084,92.72285600000001,27,871.1351459026337
3085,3085,92.751334,35,871.5142641067505
3086,3086,99.423705,37,871.8975260257721
3087,3087,82.135067,29,872.2099831104279
3088,3088,71.996387,27,872.5181670188904
3089,3089,91.972477,31,872.866996049881
3090,3090,71.231935,28,873.1893179416656
3091,3091,79.724712,27,873.4886660575867
3092,3092,94.290359,35,873.856584072113
3093,3093,142.149704,41,874.229208946228
3094,3094,104.979026,40,874.6568999290466
3095,3095,76.965439,30,874.9488608837128
3096,3096,93.050939,35,875.3439819812775
3097,3097,83.732148,22,875.5610830783844
3098,3098,111.15448,41,875.9752390384674
3099,3099,63.266721,22,876.2349889278412
3100,3100,90.920373,31,876.5452198982239
3101,3101,106.122724,39,876.9298129081726
3102,3102,105.92009499999999,36,877.2864210605621
3103,3103,74.587641,27,877.6318600177765
3104,3104,110.328525,28,877.9000279903412
3105,3105,96.463998,36,878.2868840694427
3106,3106,90.57729499999999,34,878.6532471179962
3107,3107,83.451669,28,878.9467549324036
3108,3108,92.457047,34,879.2856080532074
3109,3109,102.180803,38,879.6713860034943
3110,3110,87.49127299999999,33,880.0288589000702
3111,3111,107.830532,39,881.9000980854034
3112,3112,102.18535,38,882.3314690589905
3113,3113,74.235713,26,882.6216509342194
3114,3114,84.463932,33,882.9235479831696
3115,3115,97.732663,36,883.2880239486694
3116,3116,93.76401800000001,35,883.6730060577393
3117,3117,97.985877,36,884.076024055481
3118,3118,102.688373,38,884.482754945755
3119,3119,102.867857,38,884.8833689689636
3120,3120,100.099357,37,885.266105890274
3121,3121,108.481323,39,885.69690990448
3122,3122,54.24182,17,885.8714740276337
3123,3123,25.422152,9,885.9605460166931
3124,3124,90.980479,32,886.3176209926605
3125,3125,91.594217,34,886.6716148853302
3126,3126,95.63651,32,887.03125
3127,3127,84.217238,30,887.3984339237213
3128,3128,95.656971,34,887.769767999649
3129,3129,89.630634,34,888.1254959106445
3130,3130,86.469117,32,888.4559020996094
3131,3131,96.970528,36,888.8302669525146
3132,3132,79.523013,31,889.120167016983
3133,3133,108.972025,40,889.5222120285034
3134,3134,98.588255,37,889.927402973175
3135,3135,85.525032,31,890.2735559940338
3136,3136,87.450005,33,890.6383008956909
3137,3137,75.744134,26,890.9445691108704
3138,3138,86.954539,31,891.2998290061951
3139,3139,99.397816,35,891.6859600543976
3140,3140,95.11675100000001,33,892.0709030628204
3141,3141,34.950513,10,892.1852879524231
3142,3142,72.064922,28,892.4822840690613
3143,3143,96.76701899999999,32,894.2295219898224
3144,3144,91.324364,34,894.608717918396
3145,3145,54.915641,17,894.7730839252472
3146,3146,103.723232,37,895.1865210533142
3147,3147,62.792865,22,895.3991990089417
3148,3148,74.872843,29,895.6951661109924
3149,3149,100.397159,37,896.085755109787
3150,3150,103.294669,35,896.4732840061188
3151,3151,61.75863199999999,25,896.768846988678
3152,3152,96.129947,33,897.14981508255
3153,3153,81.358106,31,897.5191919803619
3154,3154,62.830893999999994,22,897.7761769294739
3155,3155,106.786892,37,898.131196975708
3156,3156,74.674798,29,898.4398040771484
3157,3157,84.106472,28,898.7559020519257
3158,3158,98.474324,35,899.1696059703827
3159,3159,100.828594,36,899.6013829708099
3160,3160,102.707211,38,900.0346810817719
3161,3161,103.08395300000001,38,900.4412620067596
3162,3162,113.269423,40,900.8442840576172
3163,3163,96.93389499999999,36,901.2136030197144
3164,3164,82.57423399999999,31,901.5868859291077
3165,3165,116.519823,42,901.9863030910492
3166,3166,102.582911,38,902.403881072998
3167,3167,91.811509,32,902.758043050766
3168,3168,78.007069,30,903.0610020160675
3169,3169,106.005379,38,903.4738368988037
3170,3170,95.954831,33,903.8276739120483
3171,3171,51.136278999999995,18,904.0202729701996
3172,3172,75.38650600000001,29,904.3247270584106
3173,3173,96.255725,36,904.6969759464264
3174,3174,87.78828299999999,34,905.0886740684509
3175,3175,106.00122900000001,39,906.8381481170654
3176,3176,108.23371000000002,39,907.301999092102
3177,3177,102.280658,38,907.7064158916473
3178,3178,113.21309,41,908.1407070159912
3179,3179,72.232947,29,908.4642560482025
3180,3180,95.438983,35,908.8432269096375
3181,3181,85.008179,21,909.0495688915253
3182,3182,102.81084399999999,39,909.4438719749451
3183,3183,95.05694,35,909.8493020534515
3184,3184,95.370488,34,910.2426130771637
3185,3185,117.65031,43,910.6855340003967
3186,3186,93.0025,35,911.0533030033112
3187,3187,93.79705200000001,35,911.4268760681152
